Filename,RelFreq NOUN,RelFreq VERB,RelFreq ADJ,RelFreq ADV,Unique PER,Unique LOC,Unique ORG
3011.a1.txt,0.1925754060324826,0.10208816705336426,0.0765661252900232,0.04640371229698376,0,0,1
0191.a1.txt,0.12605042016806722,0.1368547418967587,0.07322929171668667,0.06962785114045618,0,0,2
1069.a1.txt,0.1413793103448276,0.12183908045977011,0.07586206896551724,0.07816091954022988,0,1,1
1013.a1.txt,0.11214953271028037,0.11682242990654206,0.06191588785046729,0.08411214953271028,2,0,0
2060.a1.txt,0.12640449438202248,0.1446629213483146,0.07584269662921349,0.05758426966292135,0,0,1
1077.a1.txt,0.15441176470588236,0.12009803921568628,0.09313725490196079,0.07598039215686274,1,0,0
0186.a1.txt,0.12121212121212122,0.14646464646464646,0.050505050505050504,0.07954545454545454,2,0,1
3038.a1.txt,0.15182186234817813,0.12955465587044535,0.0931174089068826,0.044534412955465584,0,0,0
0161.a1.txt,0.14974619289340102,0.12055837563451777,0.08756345177664974,0.046954314720812185,0,0,0
0124.a1.txt,0.17016574585635358,0.10939226519337017,0.06519337016574586,0.05856353591160221,2,3,4
3028.a1.txt,0.14128440366972478,0.12660550458715597,0.08073394495412844,0.05504587155963303,0,0,2
2007.a1.txt,0.14670981661272922,0.1186623516720604,0.08306364617044229,0.06256742179072276,0,0,0
2044.a1.txt,0.13896103896103895,0.14545454545454545,0.05584415584415584,0.06103896103896104,1,0,0
2042.a1.txt,0.1025974025974026,0.13636363636363635,0.07012987012987013,0.06363636363636363,2,0,0
0139.a1.txt,0.10941475826972011,0.15648854961832062,0.05343511450381679,0.06870229007633588,0,0,0
1061.a1.txt,0.11748998664886515,0.12817089452603472,0.0520694259012016,0.06542056074766354,0,0,0
2013.a1.txt,0.1293634496919918,0.11396303901437371,0.06878850102669405,0.08829568788501027,1,0,0
2070.a1.txt,0.1145631067961165,0.12427184466019417,0.07766990291262135,0.05825242718446602,0,0,1
0167.a1.txt,0.1260593220338983,0.11758474576271187,0.0625,0.09427966101694915,0,0,3
0100.a1.txt,0.153737658674189,0.12411847672778561,0.07757404795486601,0.0535966149506347,1,0,0
0159.a1.txt,0.10787878787878788,0.13818181818181818,0.05454545454545454,0.07636363636363637,0,0,1
3020.a1.txt,0.13347457627118645,0.125,0.038135593220338986,0.06991525423728813,0,0,0
2051.a1.txt,0.13797634691195795,0.10512483574244415,0.09592641261498029,0.056504599211563734,1,0,3
0113.a1.txt,0.1366742596810934,0.12984054669703873,0.06985573272589218,0.09035687167805619,1,0,1
0212.a1.txt,0.13516896120150187,0.10638297872340426,0.06508135168961202,0.08135168961201501,0,0,0
1036.a1.txt,0.13279132791327913,0.13279132791327913,0.06639566395663957,0.08536585365853659,0,0,1
3044.a1.txt,0.14638783269961977,0.10076045627376426,0.07224334600760456,0.0779467680608365,0,0,1
0114.a1.txt,0.11870967741935484,0.15483870967741936,0.05935483870967742,0.09548387096774194,0,0,0
2031.a1.txt,0.12612612612612611,0.15057915057915058,0.07464607464607464,0.07850707850707851,0,0,1
1055.a1.txt,0.1536697247706422,0.1536697247706422,0.06077981651376147,0.06192660550458716,0,0,1
1068.a1.txt,0.15674255691768826,0.12609457092819615,0.05604203152364273,0.07180385288966724,3,0,0
0110.a1.txt,0.14414414414414414,0.1377091377091377,0.08622908622908623,0.06563706563706563,0,0,0
1090.a1.txt,0.13112745098039216,0.125,0.05759803921568627,0.0625,5,1,1
0235.a1.txt,0.15930388219544847,0.11244979919678715,0.07362784471218206,0.04685408299866131,0,0,0
2017.a1.txt,0.16539440203562342,0.11450381679389313,0.06997455470737914,0.05089058524173028,0,0,0
3040.a1.txt,0.11267605633802817,0.16901408450704225,0.09295774647887324,0.0676056338028169,0,0,0
0109.a1.txt,0.13099415204678364,0.13801169590643275,0.06432748538011696,0.06783625730994151,0,0,0
0203.a1.txt,0.1446188340807175,0.1289237668161435,0.06614349775784753,0.04932735426008968,4,0,1
5005.a1.txt,0.13253012048192772,0.14629948364888123,0.06712564543889846,0.06368330464716007,0,0,0
0115.a1.txt,0.1394736842105263,0.11447368421052631,0.08157894736842106,0.08026315789473684,0,0,1
0206.a1.txt,0.10838709677419354,0.1329032258064516,0.05806451612903226,0.05806451612903226,0,0,1
1099.a1.txt,0.13283740701381508,0.12964930924548354,0.07332624867162593,0.06269925611052073,0,0,1
0128.a1.txt,0.13902439024390245,0.11829268292682926,0.06463414634146342,0.07804878048780488,0,0,0
1071.a1.txt,0.1391509433962264,0.12971698113207547,0.0660377358490566,0.04834905660377359,3,0,4
2057.a1.txt,0.1273644388398487,0.14627994955863807,0.06935687263556116,0.06935687263556116,0,1,0
2036.a1.txt,0.13632119514472454,0.1353874883286648,0.06535947712418301,0.08029878618113913,1,0,1
5022.a1.txt,0.14849187935034802,0.12064965197215777,0.048723897911832945,0.07424593967517401,2,0,0
1067.a1.txt,0.13777777777777778,0.12296296296296297,0.06962962962962962,0.0637037037037037,2,0,0
4014.a1.txt,0.1350293542074364,0.13894324853228962,0.03718199608610567,0.043052837573385516,2,0,1
2011.a1.txt,0.16488730723606168,0.12811387900355872,0.08540925266903915,0.07947805456702253,3,0,0
0148.a1.txt,0.13856209150326798,0.12026143790849673,0.0915032679738562,0.06797385620915032,0,0,0
2056.a1.txt,0.13424657534246576,0.12465753424657534,0.06438356164383562,0.06575342465753424,0,0,1
2069.a1.txt,0.1383495145631068,0.1395631067961165,0.07888349514563107,0.05339805825242718,0,0,0
1004.a1.txt,0.13516609392898052,0.12600229095074456,0.06987399770904926,0.06758304696449026,1,1,4
2014.a1.txt,0.13848039215686275,0.11887254901960784,0.09313725490196079,0.07352941176470588,0,0,1
0217.a1.txt,0.11914323962516733,0.12449799196787148,0.08299866131191433,0.060240963855421686,0,0,0
1034.a1.txt,0.14086294416243655,0.13451776649746192,0.05456852791878172,0.05710659898477157,0,0,0
1037.a1.txt,0.12203389830508475,0.12542372881355932,0.0711864406779661,0.07231638418079096,0,0,0
3013.a1.txt,0.10504201680672269,0.12815126050420167,0.06722689075630252,0.06722689075630252,3,4,0
1086.a1.txt,0.10332541567695962,0.11282660332541568,0.0665083135391924,0.07363420427553444,8,0,1
2065.a1.txt,0.12211668928086838,0.13432835820895522,0.07327001356852103,0.06377204884667571,0,1,0
1097.a1.txt,0.13326337880377753,0.13431269674711438,0.07030430220356768,0.08604407135362015,0,0,0
3045.a1.txt,0.10909090909090909,0.1393939393939394,0.06262626262626263,0.04040404040404041,1,1,0
0180.a1.txt,0.12672521957340024,0.14303638644918445,0.07151819322459223,0.0740276035131744,0,0,4
0138.a1.txt,0.1374233128834356,0.1263803680981595,0.07484662576687116,0.07239263803680981,0,0,1
2061.a1.txt,0.14826021180030258,0.09833585476550681,0.07261724659606657,0.07564296520423601,4,0,1
1064.a1.txt,0.13142174432497014,0.13022700119474312,0.07287933094384708,0.07885304659498207,0,0,0
2067.a1.txt,0.12352168199737187,0.13534822601839686,0.05387647831800263,0.05781865965834428,0,0,0
1112.a1.txt,0.12570781426953567,0.14949037372593432,0.06002265005662514,0.08267270668176671,0,0,0
0192.a1.txt,0.09691160809371673,0.13525026624068157,0.07987220447284345,0.0670926517571885,0,0,0
2009.a1.txt,0.12943262411347517,0.13120567375886524,0.0549645390070922,0.05673758865248227,0,0,0
0163.a1.txt,0.13730569948186527,0.11398963730569948,0.05569948186528497,0.09455958549222798,0,0,0
0213.a1.txt,0.14163614163614163,0.14163614163614163,0.08424908424908426,0.052503052503052504,0,0,2
2059.a1.txt,0.15055079559363524,0.11872705018359853,0.08445532435740515,0.07588739290085679,0,0,2
3065.a1.txt,0.16630669546436286,0.12095032397408208,0.05399568034557235,0.038876889848812095,0,0,1
3012.a1.txt,0.13100436681222707,0.14410480349344978,0.06768558951965066,0.07205240174672489,0,0,0
1009.a1.txt,0.16484848484848486,0.12484848484848485,0.06303030303030303,0.048484848484848485,4,0,3
1012.a1.txt,0.1581569115815691,0.11706102117061021,0.0759651307596513,0.0660024906600249,0,0,0
1066.a1.txt,0.13425925925925927,0.12731481481481483,0.056712962962962965,0.06018518518518518,1,0,1
1007.a1.txt,0.12914485165794065,0.13787085514834205,0.059336823734729496,0.055846422338568937,1,0,2
0224.a1.txt,0.11979166666666667,0.12239583333333333,0.06380208333333333,0.06380208333333333,0,0,1
1010.a1.txt,0.1265923566878981,0.12818471337579618,0.0732484076433121,0.05573248407643312,2,1,1
1023.a1.txt,0.13307240704500978,0.11545988258317025,0.06360078277886497,0.06262230919765166,3,0,1
0234.a1.txt,0.1469440832249675,0.1378413524057217,0.06501950585175553,0.054616384915474644,0,0,0
0222.a1.txt,0.14213197969543148,0.13874788494077833,0.077834179357022,0.049069373942470386,0,0,1
0198.a1.txt,0.13494318181818182,0.13636363636363635,0.0625,0.05397727272727273,1,0,1
1089.a1.txt,0.15414507772020725,0.10751295336787564,0.08031088082901554,0.05310880829015544,0,1,0
0232.a1.txt,0.13636363636363635,0.13131313131313133,0.06944444444444445,0.08080808080808081,4,0,0
0145.a1.txt,0.15942028985507245,0.11835748792270531,0.07246376811594203,0.06884057971014493,0,0,0
0223.a1.txt,0.13290113452188007,0.11993517017828201,0.08103727714748785,0.06320907617504051,0,0,0
0221.a1.txt,0.13366960907944514,0.13871374527112232,0.06683480453972257,0.06305170239596469,0,0,2
1063.a1.txt,0.12323943661971831,0.12793427230046947,0.07394366197183098,0.062206572769953054,5,0,0
0187.a1.txt,0.1328125,0.140625,0.07161458333333333,0.07942708333333333,0,0,1
1044.a1.txt,0.14398422090729784,0.09960552268244575,0.08875739644970414,0.07199211045364892,10,0,2
2055.a1.txt,0.1336206896551724,0.14942528735632185,0.07327586206896551,0.04597701149425287,0,0,1
0105.a1.txt,0.12795031055900621,0.13788819875776398,0.06459627329192547,0.06335403726708075,2,0,0
2073.a1.txt,0.08528198074277854,0.12104539202200826,0.06327372764786796,0.09766162310866575,2,0,1
0182.a1.txt,0.16159695817490494,0.13212927756653992,0.06939163498098859,0.060836501901140684,4,0,1
0195.a1.txt,0.12330456226880394,0.15166461159062886,0.06288532675709001,0.059186189889025895,0,0,0
0134.a1.txt,0.13106796116504854,0.12864077669902912,0.07160194174757281,0.11771844660194175,0,0,0
3001.a1.txt,0.11728395061728394,0.13786008230452676,0.07407407407407407,0.05555555555555555,4,0,0
1121.a1.txt,0.14941302027748132,0.12913553895410887,0.0736392742796158,0.0576307363927428,4,0,2
0142.a1.txt,0.15415549597855227,0.1353887399463807,0.07372654155495978,0.032171581769437,0,0,2
3039.a1.txt,0.15838509316770186,0.13354037267080746,0.08074534161490683,0.08074534161490683,0,0,0
0205.a1.txt,0.12430632630410655,0.1509433962264151,0.0732519422863485,0.06215316315205328,1,0,0
2046.a1.txt,0.16588235294117648,0.12941176470588237,0.05764705882352941,0.05529411764705883,0,1,3
3035.a1.txt,0.12815884476534295,0.09927797833935018,0.06498194945848375,0.048736462093862815,3,0,1
0122.a1.txt,0.15403726708074533,0.14409937888198757,0.06956521739130435,0.07080745341614907,0,0,0
1095.a1.txt,0.12990196078431374,0.11887254901960784,0.07107843137254902,0.06740196078431372,1,0,1
0103.a1.txt,0.11222222222222222,0.13777777777777778,0.057777777777777775,0.057777777777777775,0,0,1
2038.a1.txt,0.15842839036755388,0.12801013941698353,0.07858048162230671,0.035487959442332066,3,0,1
2027.a1.txt,0.14682080924855492,0.11907514450867052,0.07630057803468208,0.06705202312138728,2,0,2
1005.a1.txt,0.152317880794702,0.11589403973509933,0.06622516556291391,0.0728476821192053,0,0,1
1098.a1.txt,0.1303538175046555,0.13221601489757914,0.05772811918063315,0.06983240223463687,3,0,0
0172.a1.txt,0.13231552162849872,0.11450381679389313,0.08015267175572519,0.06743002544529263,11,0,1
0176.a1.txt,0.1378169790518192,0.12679162072767364,0.06725468577728776,0.06835722160970231,1,0,1
1020.a1.txt,0.1185121107266436,0.1375432525951557,0.05795847750865052,0.05968858131487889,4,0,1
2023.a1.txt,0.1282051282051282,0.13553113553113552,0.06349206349206349,0.0695970695970696,2,0,1
1100.a1.txt,0.12768361581920903,0.13898305084745763,0.07796610169491526,0.05875706214689266,0,0,0
1102.a1.txt,0.12272727272727273,0.13522727272727272,0.06818181818181818,0.0715909090909091,4,2,0
1052.a1.txt,0.11580381471389646,0.14168937329700274,0.051771117166212535,0.0681198910081744,1,0,1
0123.a1.txt,0.12611464968152866,0.1375796178343949,0.05859872611464968,0.07770700636942675,2,0,0
2035.a1.txt,0.12649164677804295,0.13007159904534607,0.05489260143198091,0.07159904534606205,0,0,0
0214.a1.txt,0.11842105263157894,0.12679425837320574,0.056220095693779906,0.08492822966507177,1,0,0
0130.a1.txt,0.1404639175257732,0.1134020618556701,0.08634020618556701,0.06958762886597938,0,0,1
1003.a1.txt,0.1449771689497717,0.13812785388127855,0.07420091324200913,0.04794520547945205,1,0,0
0196.a1.txt,0.12142038946162657,0.13172966781214204,0.07101947308132875,0.058419243986254296,4,0,0
1024.a1.txt,0.13394919168591224,0.12817551963048499,0.06466512702078522,0.06235565819861432,0,0,0
0236.a1.txt,0.11020408163265306,0.14965986394557823,0.06258503401360545,0.06394557823129252,0,0,0
3015.a1.txt,0.16099773242630386,0.14965986394557823,0.06802721088435375,0.05668934240362812,0,0,1
1094.a1.txt,0.11166253101736973,0.12903225806451613,0.06575682382133995,0.07196029776674938,0,0,0
2048.a1.txt,0.12444933920704845,0.12665198237885464,0.07158590308370044,0.07378854625550661,0,0,0
0127.a1.txt,0.11716621253405994,0.1362397820163488,0.0653950953678474,0.08719346049046321,0,0,0
2045.a1.txt,0.17042606516290726,0.14411027568922305,0.06140350877192982,0.05388471177944862,1,0,1
0200.a1.txt,0.12437810945273632,0.13532338308457711,0.0845771144278607,0.06965174129353234,4,1,1
1027.a1.txt,0.14875,0.1425,0.065,0.0325,1,0,2
1104.a1.txt,0.13324873096446702,0.14593908629441624,0.04949238578680203,0.06345177664974619,0,0,1
2032.a1.txt,0.12467532467532468,0.13376623376623376,0.06233766233766234,0.07272727272727272,0,0,0
1006.a1.txt,0.12875536480686695,0.13197424892703863,0.07188841201716738,0.0536480686695279,2,0,0
1049.a1.txt,0.1181702668360864,0.14358322744599747,0.06607369758576874,0.060991105463786534,0,0,0
3002.a1.txt,0.14563106796116504,0.12378640776699029,0.11407766990291263,0.04854368932038835,0,0,0
1073.a1.txt,0.13651877133105803,0.1296928327645051,0.06370875995449374,0.06257110352673492,1,1,0
1106.a1.txt,0.1648471615720524,0.10807860262008734,0.060043668122270744,0.06222707423580786,1,0,0
2015.a1.txt,0.14240170031880978,0.11477151965993623,0.08076514346439957,0.06376195536663125,0,0,1
1017.a1.txt,0.14742857142857144,0.136,0.08342857142857144,0.07428571428571429,0,1,0
0121.a1.txt,0.13897280966767372,0.1339375629405841,0.07049345417925479,0.06545820745216516,0,0,3
2039.a1.txt,0.13587604290822408,0.14779499404052443,0.06436233611442194,0.066746126340882,0,0,0
0197.a1.txt,0.14089775561097256,0.12967581047381546,0.06982543640897755,0.057356608478802994,0,0,0
2012.a1.txt,0.15249780893952672,0.11042944785276074,0.08150744960560911,0.07099035933391762,2,0,3
0201.a1.txt,0.11096075778078485,0.14343707713125844,0.058186738836265225,0.07307171853856563,2,0,0
1016.a1.txt,0.1053864168618267,0.10655737704918032,0.06674473067915691,0.07962529274004684,0,0,0
2075.a1.txt,0.12673056443024494,0.11501597444089456,0.06283280085197018,0.0617678381256656,1,2,2
1062.a1.txt,0.12998859749144812,0.12200684150513112,0.05473204104903079,0.055872291904218926,8,0,2
1054.a1.txt,0.1581798483206934,0.14626218851570963,0.05308775731310943,0.04983748645720477,0,0,1
2034.a1.txt,0.11189634864546526,0.12014134275618374,0.05182567726737338,0.07538280329799764,2,0,1
0136.a1.txt,0.15175537938844846,0.12344280860702152,0.05436013590033975,0.06681766704416761,0,1,0
1076.a1.txt,0.13449564134495642,0.13947696139476962,0.06351183063511831,0.058530510585305104,3,0,1
1039.a1.txt,0.1091703056768559,0.13624454148471615,0.05764192139737991,0.06550218340611354,1,0,0
2005.a1.txt,0.1531791907514451,0.11946050096339114,0.07418111753371869,0.06358381502890173,2,0,1
1056.a1.txt,0.10335195530726257,0.12756052141527002,0.0670391061452514,0.09031657355679702,2,0,1
2026.a1.txt,0.1385176184690158,0.10692588092345079,0.06804374240583232,0.06682867557715674,4,0,4
0208.a1.txt,0.1456657730116175,0.11438784629133154,0.08042895442359249,0.06255585344057193,1,0,0
0207.a1.txt,0.12563451776649745,0.1434010152284264,0.05964467005076142,0.0583756345177665,0,0,0
0144.a1.txt,0.10897435897435898,0.1294871794871795,0.07307692307692308,0.07564102564102564,0,0,2
0189.a1.txt,0.11973807296538821,0.13096351730589337,0.0626753975678204,0.05425631431244153,0,0,1
0175.a1.txt,0.10831234256926953,0.14231738035264482,0.0654911838790932,0.07556675062972293,0,0,1
2000.a1.txt,0.14794007490636704,0.09550561797752809,0.07303370786516854,0.052434456928838954,0,0,0
3042.a1.txt,0.14102564102564102,0.11538461538461539,0.09157509157509157,0.06043956043956044,0,0,0
3036.a1.txt,0.14516129032258066,0.1543778801843318,0.052995391705069124,0.0576036866359447,0,0,0
4045.a1.txt,0.15667311411992263,0.10831721470019343,0.07543520309477757,0.0367504835589942,0,0,0
0168.a1.txt,0.14160401002506265,0.13032581453634084,0.05889724310776942,0.08771929824561403,0,0,0
0133.a1.txt,0.1135005973715651,0.13620071684587814,0.053763440860215055,0.08243727598566308,0,0,1
0112.a1.txt,0.13532934131736526,0.12694610778443113,0.07784431137724551,0.06706586826347305,1,0,0
2008.a1.txt,0.14966740576496673,0.11419068736141907,0.09090909090909091,0.06873614190687362,2,2,1
0118.a1.txt,0.13474240422721268,0.12813738441215325,0.07001321003963012,0.06340819022457067,1,0,1
0108.a1.txt,0.11594202898550725,0.13570487483530963,0.05006587615283267,0.06324110671936758,0,0,0
0116.a1.txt,0.13421828908554573,0.1415929203539823,0.061946902654867256,0.0855457227138643,0,0,0
1058.a1.txt,0.1259029927760578,0.14654282765737875,0.054695562435500514,0.07223942208462332,0,0,1
0179.a1.txt,0.11818181818181818,0.14155844155844155,0.05584415584415584,0.05844155844155844,0,0,0
2054.a1.txt,0.15739644970414202,0.10650887573964497,0.07218934911242604,0.07810650887573964,4,0,0
1032.a1.txt,0.13079667063020214,0.1426872770511296,0.06539833531510107,0.059453032104637336,1,0,0
1047.a1.txt,0.12515188335358446,0.12393681652490887,0.08626974483596597,0.061968408262454436,1,0,3
0101.a1.txt,0.1169811320754717,0.12452830188679245,0.06037735849056604,0.08050314465408805,1,0,0
4042.a1.txt,0.11983471074380166,0.12396694214876033,0.0640495867768595,0.05578512396694215,0,0,1
0185.a1.txt,0.15403726708074533,0.10807453416149068,0.07453416149068323,0.055900621118012424,0,0,1
2020.a1.txt,0.12998522895125553,0.1447562776957164,0.06351550960118169,0.06794682422451995,0,0,0
2050.a1.txt,0.15945611866501855,0.15327564894932014,0.054388133498145856,0.034610630407911,0,0,0
0199.a1.txt,0.140485312899106,0.14303959131545338,0.05491698595146871,0.070242656449553,4,0,1
1043.a1.txt,0.13043478260869565,0.12929061784897025,0.06407322654462243,0.06750572082379863,0,0,0
0137.a1.txt,0.1125,0.12125,0.08125,0.085,0,0,2
3027.a1.txt,0.13391304347826086,0.12521739130434784,0.08,0.057391304347826085,0,0,0
1018.a1.txt,0.16024844720496895,0.12422360248447205,0.09192546583850932,0.0546583850931677,3,0,1
0169.a1.txt,0.13872135102533173,0.1338962605548854,0.06634499396863691,0.05548854041013269,0,0,2
0173.a1.txt,0.12942612942612944,0.12332112332112333,0.07203907203907203,0.06349206349206349,5,1,2
0178.a1.txt,0.1257606490872211,0.11156186612576065,0.06592292089249494,0.08417849898580122,0,0,2
0102.a1.txt,0.15366146458583432,0.11884753901560624,0.06842737094837935,0.05162064825930372,0,0,1
1072.a1.txt,0.13016095171448566,0.12876137158852344,0.06088173547935619,0.06997900629811056,2,0,0
2022.a1.txt,0.11805555555555555,0.15625,0.07175925925925926,0.06365740740740741,1,0,1
0174.a1.txt,0.14043583535108958,0.1549636803874092,0.06295399515738499,0.053268765133171914,2,0,0
0238.a1.txt,0.111254851228978,0.1448900388098318,0.07761966364812418,0.03880983182406209,0,0,0
0171.a1.txt,0.13898704358068315,0.143698468786808,0.05653710247349823,0.071849234393404,0,1,1
2024.a1.txt,0.12339331619537275,0.13367609254498714,0.08097686375321336,0.07197943444730077,0,0,0
3064.a1.txt,0.1530398322851153,0.13626834381551362,0.0649895178197065,0.06918238993710692,0,0,0
0131.a1.txt,0.14173228346456693,0.14435695538057744,0.07874015748031496,0.049868766404199474,0,0,0
0149.a1.txt,0.12560856864654332,0.12560856864654332,0.07205452775073028,0.07789678675754626,0,0,0
0120.a1.txt,0.1297016861219196,0.14785992217898833,0.06874189364461739,0.08041504539559015,3,0,0
0190.a1.txt,0.11926605504587157,0.14678899082568808,0.057667103538663174,0.05242463958060288,1,0,2
2064.a1.txt,0.13896103896103895,0.14415584415584415,0.053246753246753244,0.053246753246753244,0,0,0
1019.a1.txt,0.154095701540957,0.10867802108678021,0.072992700729927,0.07623682076236821,6,0,4
3026.a1.txt,0.15265486725663716,0.1172566371681416,0.0752212389380531,0.08628318584070796,0,0,1
2068.a1.txt,0.14973958333333334,0.13151041666666666,0.05859375,0.0546875,0,0,0
0156.a1.txt,0.09707446808510638,0.14893617021276595,0.0625,0.07579787234042554,0,0,0
0188.a1.txt,0.11779141104294479,0.1263803680981595,0.06012269938650307,0.0687116564417178,1,0,1
2063.a1.txt,0.14246947082767977,0.15332428765264586,0.08005427408412483,0.05563093622795115,0,0,1
2028.a1.txt,0.14538558786346398,0.12515802781289506,0.0695322376738306,0.07711757269279393,0,0,0
0164.a1.txt,0.1677096370463079,0.11764705882352941,0.07133917396745933,0.056320400500625784,0,0,0
2058.a1.txt,0.15295480880648898,0.11819235225955968,0.06025492468134415,0.06952491309385864,1,0,1
2004.a1.txt,0.15124153498871332,0.12302483069977427,0.08690744920993228,0.06433408577878104,3,0,0
1081.a1.txt,0.12718204488778054,0.1371571072319202,0.06234413965087282,0.06483790523690773,0,0,1
3067.a1.txt,0.1488833746898263,0.12158808933002481,0.07196029776674938,0.04714640198511166,3,0,0
0162.a1.txt,0.12009803921568628,0.12622549019607843,0.06740196078431372,0.06372549019607843,0,0,1
1038.a1.txt,0.12343966712898752,0.10818307905686546,0.05547850208044383,0.06934812760055478,0,0,3
2066.a1.txt,0.138996138996139,0.1377091377091377,0.0978120978120978,0.0694980694980695,0,0,0
1105.a1.txt,0.12064965197215777,0.12529002320185614,0.06612529002320186,0.07308584686774942,0,0,0
4013.a1.txt,0.12667946257197696,0.13051823416506717,0.0671785028790787,0.06333973128598848,0,0,0
0104.a1.txt,0.13242574257425743,0.12376237623762376,0.05693069306930693,0.06806930693069307,0,1,1
0165.a1.txt,0.15316315205327413,0.1076581576026637,0.06881243063263041,0.05438401775804662,1,0,0
1103.a1.txt,0.12009237875288684,0.1420323325635104,0.06581986143187067,0.08198614318706697,0,0,0
0157.a1.txt,0.11337868480725624,0.1564625850340136,0.05782312925170068,0.05102040816326531,0,0,0
0151.a1.txt,0.09707446808510638,0.1595744680851064,0.05452127659574468,0.07712765957446809,0,0,0
0209.a1.txt,0.13125,0.1175,0.06125,0.0575,1,0,3
0218.a1.txt,0.15169902912621358,0.1383495145631068,0.0703883495145631,0.04611650485436893,0,0,0
0215.a1.txt,0.12556458897922312,0.11833785004516711,0.045167118337850046,0.05962059620596206,6,3,9
3018.a1.txt,0.13053613053613053,0.11888111888111888,0.07925407925407925,0.07226107226107226,0,0,0
3063.a1.txt,0.14227642276422764,0.10365853658536585,0.06300813008130081,0.032520325203252036,1,0,2
2047.a1.txt,0.15501905972045743,0.12452350698856417,0.07496823379923762,0.06607369758576874,1,0,0
0194.a1.txt,0.11225540679711637,0.14727085478887744,0.07826982492276004,0.06797116374871266,1,0,1
0158.a1.txt,0.11233211233211234,0.15506715506715507,0.06471306471306472,0.06715506715506715,0,0,0
1078.a1.txt,0.14042126379137412,0.12537612838515547,0.06018054162487462,0.05215646940822467,0,0,0
1065.a1.txt,0.11907654921020656,0.1275820170109356,0.07168894289185905,0.09477521263669501,0,0,0
0143.a1.txt,0.141439205955335,0.1315136476426799,0.07444168734491315,0.06947890818858561,0,0,1
0119.a1.txt,0.12626262626262627,0.14393939393939395,0.07702020202020202,0.07575757575757576,0,0,0
2018.a1.txt,0.1319052987598647,0.16798196166854565,0.0552423900789177,0.046223224351747465,0,0,0
2037.a1.txt,0.1589958158995816,0.12133891213389121,0.10460251046025104,0.06276150627615062,0,0,0
1082.a1.txt,0.12379807692307693,0.12740384615384615,0.055288461538461536,0.0625,2,0,1
0204.a1.txt,0.1482843137254902,0.11151960784313726,0.058823529411764705,0.05269607843137255,1,0,1
1022.a1.txt,0.13793103448275862,0.1605231866825208,0.05826397146254459,0.04875148632580262,0,0,0
0125.a1.txt,0.18213866039952997,0.10693301997649823,0.08930669800235018,0.06110458284371328,0,1,0
2040.a1.txt,0.1681260945709282,0.13134851138353765,0.06654991243432574,0.0595446584938704,0,0,0
1109.a1.txt,0.13960546282245828,0.14871016691957512,0.08042488619119878,0.06980273141122914,0,0,0
0155.a1.txt,0.10306748466257669,0.15460122699386503,0.07607361963190185,0.08220858895705521,0,0,0
1029.a1.txt,0.1347517730496454,0.13002364066193853,0.07446808510638298,0.04491725768321513,0,0,0
